script,label
"You know, you're a pretty funny guy",3
 WILL (O,2
S,2
) Thanks,3
 I'm happy to entertain a complete psychopath,3
DWAYNE,2
"Now wait a second, you're the murderer",3
 WILL (O,2
S,2
),2
What's that supposed to mean?,3
DWAYNE,2
One of those cops who wrecked his car chasing you,3
he ain't breathing no more,3
Will,1
"goes white, covers the phone and whispers to Chet -",1
WILL,2
We killed a cop,3
CHET,2
You were driving!,3
 I'm just an accomplice!,3
WILL,2
They're gonna hunt us down and kill us,3
 Cops don't take this shit lightly,3
CHET,2
I bet he had like eight kids,3
 We have to find them and support his family forever,3
Dwayne is holding back laughter,1
 Finally bursts out,1
 WILL O,2
S,2
What's so fucking funny?,3
DWAYNE,2
I'm just messin' with you,3
 You didn't kill anyone,3
 How'd a moron like you manage to rob a bank?,3
 WILL O,2
S,2
Jesus!,3
 Can we just get this over,3
with?,3
 Where do you want the money?,3
77,0
DWAYNE,2
"There's a boarded up gas station out on Commerce Avenue, past the highway",3
 Be there in 30 minutes,3
 WILL O,2
S,2
I'll be there in ten,3
DWAYNE,2
"Then you'll be standing around with your dick in one hand, and my money in the other",3
Dwayne hangs up,1
 He dials another number -,1
DWAYNE,2
"Yo, Juicy, wrangle your boy",3
 Money's on its way,3
EXT,5
 ROAD - DAY,5
The Mustang shrieks past us,1
"SUPER COUNTDOWN: 2 hours, 58 minutes",1
CUT,0
TO:,0
INT,5
 MCDONALD'S - DAY,5
Dwayne and Jay sit at a table with a fast food feast spread   out,1
" Dwayne eats a Big Mac, a look of utter satisfaction on   his face, a man whom the gods have finally smiled down upon",1
DWAYNE,2
I remember the summer after my mother passed was the first year they had the Monopoly game at McDonald's,3
 I musta come here three times a day trying to collect all the game pieces,3
" Packed on 20 pounds, got acne from all the grease",3
" The Major said I was the fattest, ugliest 13-year-old he ever laid eyes on",3
" But I didn't care, I just wanted to win the money and get the fuck out of there",3
" So, one night, I followed this skinny register kid home, jumped him",3
" I kept whaling on him, asking him where they were hiding the Park Place piece",3
 The million dollar prize,3
 But he didn't know shit,3
" A year later, The Major won the lotto",3
 I asked him for a Sega Genesis,3
 He bought me one of those paddles with the ball attached,3
78,0
"Dwayne goes for a fry, sees his carton is empty and grabs a   handful of Jay's",1
DWAYNE,2
I'm not ashamed to admit that I've gone through some dark times since then,3
 Depression,3
" Addiction to a variety of shit, which I won't go into",3
" I know you must think that's pretty silly, especially since you manage to get through the day and you don't got shit going on as compared to me",3
 But that's just the way it is,3
 That's life,3
Jay looks pretty affected that Dwayne is opening up to him,1
JAY,2
"You know, I've been pretty low, too",3
 if you ever want to talk about that kinda stuff,3
DWAYNE,2
No,3
 I don't,3
 My whole point I was trying to make before you interrupted me was that that shit is all in the past,3
 'Cause I did it,3
 I finally pulled it off,3
JAY,2
"We pulled it off, Dwayne",3
 The two us,3
 We're a good team,3
DWAYNE,2
Are we?,3
" Would you do anything to protect me, my money, my empire?",3
JAY,2
"Yeah, sure",3
(NERVOUS),4
"I mean, like what kinda stuff are we talking about?",3
"Dwayne takes out his cell, keys in the speed dial code and   slides the cell across the table to Jay",3
DWAYNE,2
Would you push the button?,3
JAY,2
Why would you want me to do that?,3
DWAYNE,2
"It's just a question, Jay",3
Would,3
you?,3
 If I asked you?,3
(MORE),4
79,0
DWAYNE,2
(CONT'D),2
"I mean, it's no different than those watermelons",3
JAY,2
Watermelons aren't alive,3
DWAYNE,2
"Yeah, they are",3
" Not the ones you blew up, though",3
Dwayne stares hard at Jay,1
 A tense beat,1
JAY,2
No one gets hurt,3
"right, Dwayne?",3
DWAYNE,2
"Oh, yeah",3
 I forgot about that part,3
Dwayne cracks a smile,1
DWAYNE,2
"Anyway, he hasn't even made the drop yet",3
 I'm gonna go take a shit,3
 Stay away from the bathroom,3
 Someone could get hurt,3
Dwayne heads off,1
 Jay eyes the cell phone he has left behind,1
EXT,5
 BOARDED UP GAS STATION - DAY,5
Weeds have overtaken the abandoned place,1
" Will leans against   his parked car, waiting",1
 Chet is nowhere to be seen,1
Will spots Vaughn's Sentra approach,1
 It pulls into the   station and Vaughn steps,1
 He could not look more menacing,1
   Juicy hangs back in the passenger seat,1
WILL,2
Where are the other guys?,3
VAUGHN,2
I'm the only guy,3
(BEAT),4
You got it?,3
Will picks up the garbage bag at his feet and walks it over   to Vaughn,1
" He opens it, looks in",1
VAUGHN,2
What the fuck did you do,3
rob a bank?,3
80,0
WILL,2
(INCREDULOUS),4
Yes,3
Vaughn grins,1
WILL,2
Now where's the code?,3
VAUGHN,2
I don't have any code,3
Vaughn turns to leave,1
 Will grabs his arm,1
" Vaughn stops,   looks purposefully down at Will's hand",1
 Will draws back,1
WILL,2
"Listen, man, I just want the code",3
VAUGHN,2
I don't know what the fuck you're talking about,3
WILL,2
The code for the fucking bomb!,3
Will opens his jacket,1
 Vaughn takes a sudden step back,1
VAUGHN,2
What kind of stupid motherfucker wears a bomb to a drop?,3
WILL,2
Your boss put this on me,3
VAUGHN,2
I am my boss,3
WILL,2
Then give me the code!,3
VAUGHN,2
"Motherfucker, I don't know no goddamn code",3
" Whoever told you I did, lied to you",3
" Now step the fuck off, or I'll shoot you in the face so you don't explode and mess up my boots",3
Vaughn goes to leave again,1
 Will runs ahead of him and gets   in his way,1
WILL,2
"If you don't have the code, I want that money back",3
81,0
VAUGHN,2
The only way you're getting this money back is if you kill me,3
WILL,2
You don't know what I've gone through for that money!,3
"In an instant, Vaughn has his gun out, aimed at Will's head",1
VAUGHN,2
Do I look sympathetic?,3
 Now step the fuck aside,3
INT,5
 SENTRA - DAY,5
Juicy looks on with interest as Vaughn holds Will at gunpoint,1
   Then she spots,1
EXT,5
 BOARDED UP GAS STATION - DAY,5
"Chet creeping up behind Vaughn, from wherever he was hiding,   clutching a large metal pipe",1
Juicy jumps out of the Sentra,1
JUICY,2
"Vaughn, look out!",3
"Vaughn whirls around toward Chet, just in time to have his   gun arm smashed by the pipe",1
 The weapon drops from his hand,1
"   Chet takes another swing, cracking Vaughn across the face",1
"   He howls, blood spraying, and topples over",1
" Chet goes for   another swing, when -",1
"Juicy jumps on him, wildly biting and clawing",1
Will grabs the back of Juicy's track jacket for leverage and   flings her away,1
 She hits the back of the Sentra and careens   clear across the trunk,1
WILL,2
Let's go!,3
Will grabs the money,1
 Chet kicks Vaughn's gun into the   bushes,1
 The guys break for the Mustang and get in,1
"Juicy gets to her feet, runs right by a dazed Vaughn and   after the car, which pulls out into the road and leaves her   behind, screaming and cursing",1
INT,5
 MUSTANG - DAY - MOVING,5
Will's mind is racing,1
82,0
WILL,2
What the fuck was that?,3
CHET,2
They tried to screw us,3
 You're a liability,3
 They were just gonna let you blow up,3
WILL,2
Not with the money they won't,3
INT,5
 JAY'S GARAGE WORKSHOP - DAY,5
"A tidy space, filled with various half-finished devices,   action figures and heavy metal posters",1
 A low mechanical   hum registers,1
"Dwayne sits on a stool in the center of the garage, while   Jay carefully trims his hair with an electric clipper",1
 Dwayne   holds up a mirror to check out his work,1
DWAYNE,2
Never comes out this nice when I do it myself,3
" You might wanna take some more off the top, though",3
 I wanna look real professional when I go down to the morgue to identify the body,3
Dwayne's phone chimes from a nearby counter,1
" He grabs it,   looks at the incoming number, slightly concerned",1
 He answers -,1
DWAYNE,2
You drop the money yet?,3
INTERCUT,0
WITH:,0
INT,5
 MUSTANG - DAY - MOVING,5
Will yells into the phone -,1
WILL,2
No!,3
 I've still got the money!,
 And I cracked your friend's face open!,3
 DWAYNE O,2
S,2
Why the fuck would you do that?,3
WILL,2
You lied!,3
 You said I'd get the code!,3
"Dwayne is panicked, covers badly -",1
DWAYNE,2
I gave him the code,3
 He told me he committed it to memory,3
(MORE),3
83,0
DWAYNE,2
(CONT'D),2
He was probably just embarrassed that he forgot it,3
 I'll call him up and -,3
 WILL O,2
S,2
You didn't give him shit!,3
 I want,3
the code now or you'll never see,3
this money!,3
DWAYNE,2
"Hold on there, big man",3
 You got a bomb on you,3
 I got a cell phone that detonates it,3
 You're not exactly negotiating from a position of leverage,3
 WILL O,2
S,2
I'm holding the money,3
" I blow up,",3
and it blows up,3
 Who has the leverage,3
now?,3
" Go ahead and push the button,",3
you idiot,3
Chet freaks out -,1
CHET,2
Don't tell him to push the button!,3
 Pull over!,3
 Pull over!,3
Dwayne is getting pissed off,3
DWAYNE,2
Why don't you watch what the fuck you say!,3
 I own you!,3
" I tell you to rob a bank, and you rob a bank",3
" I tell you to give me the money, and you give me the goddamn money and hope I show you some mercy",3
 WILL O,2
S,2
I'm tired of this bullshit,3
 I'm,3
"already dead, right?",3
 So fuck you,3
At least I'll die rich,3
 I can't say,3
the same for you,3
The line goes dead,1
 Dwayne tears off his haircut smock,1
DWAYNE,2
That piece of shit hung up on me!,3
INT,5
 MUSTANG - DAY - MOVING,5
Chet grabs the wheel and forces Will to pull over,1
CHET,2
Get me out of this car!,3
84,0
EXT,5
 ROAD - DAY,5
Chet jumps out while the Mustang is still slowing down,1
 He   runs 20 yards away,1
 Will turns the car off and gets out,1
CHET,2
That was colossally stupid!,3
WILL,2
It was a negotiation tactic,3
 He'll call back and I won't answer,3
" Then he'll call back and I will answer, and he'll realize the only way he gets the money is if he gives me the code",3
CHET,2
Sure!,3
 That seems like a perfectly logical pattern of thought!,3
 I bet that's exactly what he'll do!,3
INT,5
 JAY'S GARAGE WORKSHOP - DAY,5
Dwayne tries Will's phone again,1
 It goes to voicemail,1
 He   explodes like a pack of Mentos in a two-liter of Diet Coke,1
   Throws his cell across the room,1
 Overturns a work table,1
DWAYNE,2
Does this guy know who the fuck I am?,3
Jay retreats into a corner,1
" Dwayne's a big boy, and he soon   tires himself out, hunches over, panting",1
JAY,2
Dwayne,3
you never told me you weren't going to give him the code,3
DWAYNE,2
We're not amateurs,3
 He was a loose end,3
" I let him live, someday I woulda been walking out of my mansion and",3
 bam!,3
" FBI, CIA, NSA, all converging on my front lawn, 'cause a loose end turned state's evidence and they got what they need to put me away",3
Dwayne shakes his head,1
 Starts digging through the mess   he's made,1
finds his phone,1
DWAYNE,2
"Fuck it, Jay",3
 I'll just kill The Major myself,3
Dwayne keys in the speed dial code,1
85,0
JAY,2
Don't do it,3
Dwayne looks down at the send button,1
DWAYNE,2
You know what they say about a tree falling in the forest?,3
 Maybe the same thing applies to blowing up some motherfucker across town,3
 Maybe it doesn't even make a sound,3
Dwayne hits send,1
DWAYNE,2
Boom,3
But Dwayne notices something,1
the phone in his hand is   ringing,1
 He puts it to his ear,1
 The line connects -,1
 FEMALE VOICE O,2
S,2
Hello,3
who is this,3
hello,3
?,3
"Dwayne snaps the phone shut, looks to Jay, who tries to will   the beads of sweat back into his pores",1
DWAYNE,2
"Who did I just call, Jay?",3
 'Cause she sounded cute for a bomb,3
JAY,2
(SWALLOWS HARD) ,4
Gina Kim,3
 My seventh grade crush,3
 Or whoever lives in Gina Kim's house now,3
DWAYNE,2
Where's the number for the bomb?,3
JAY,2
In my head,3
 I switched it out of your phone while you were taking a shit,3
" You're out of control, Dwayne",3
DWAYNE,2
I'm in perfect control!,3
Dwayne charges Jay,1
" Jay holds up the hair clippers like a   weapon, flicks them on",1
" Dwayne rips the cord out of the   wall, uses it to yank the clippers from Jay's hand, then   whips him with the cord",1
JAY,2
Stop it!,3
86,0
"Dwayne goes to whip Jay again, but Jay moves like a jack rabbit   and delivers a fierce kidney shot",1
" Dwayne stumbles backward,   falls onto the couch, groans -",1
DWAYNE,2
You asshole,3
I make you my partner and you pull this shit,3
JAY,2
I'm tired of you pushing me around all the time!,3
 What kinda partner does that?,3
DWAYNE,2
Fuck you,3
I'm,3
"gonna piss blood, aren't I?",3
JAY,2
That's what it said on the internet,3
   Dwayne's phone rings in his pocket,3
DWAYNE,2
Go on,3
 Get it out for me,3
 I can barely move,3
   Jay pulls the cell from Dwayne's pocket,3
opens,3
it and puts   it to his ear so he can answer -,3
DWAYNE,2
Glad you came to your senses,3
INTERCUT,0
WITH:   ,0
EXT BOARDED UP GAS STATION - DAY,5
"Vaughn has a rag pressed to his swollen, bloody face",1
" Juicy   is nearby, banged up and dirty",1
 Vaughn yells into his cell -,1
VAUGHN,2
Who the fuck do you think you're talking to?,3
 DWAYNE O,2
S,2
I honestly don't know,3
VAUGHN,2
"Let me give you a hint: your boy just jumped me, tossed my bitch like a rag doll and split with the cash",3
"Dwayne realizes who's on the other line, recovers -",1
DWAYNE,2
That guy's not my boy,3
 He's a dick,3
" I'm sorry for all the, uh, confusion",3
87,0
 VAUGHN O,2
S,2
Confusion?,3
 The only motherfucker,3
that's confused is you,3
" Apparently,",3
you think you can fuck me and survive,3
the day,3
DWAYNE,2
"I wasn't fucking you, I was fucking him",3
" You gotta understand, you're like a pawn in a much larger game I'm playing here",3
 VAUGHN O,2
S,2
"Did you just call me a pawn, you",3
stupid fuck?,3
DWAYNE,2
I didn't mean it like that,3
 I'm just juggling a whole lot of shit,3
 VAUGHN O,2
S,2
I want my money,3
 Right now,3
DWAYNE,2
That may not be possible,3
(DELICATELY),4
"I just want to put this out there, to keep you in the loop",3
but I may need to bump the hit,3
"Vaughn paces, furious",1
VAUGHN,2
This isn't a reservation at Sizzler!,3
" You don't ""bump"" it!",3
" I want you to bring me my money right now, to where I am standing in this shit hole town, bleeding from the motherfucking face!",3
 DWAYNE O,2
S,2
I don't exactly have the money,3
give,3
me some time and -,3
VAUGHN,2
The deal's off!,3
 You just became the hit!,3
"Vaughn hangs up, tosses the bloody rag to the ground and   screams in frustration",1
JUICY,2
He lives with his daddy,3
 You already got the address,3
88,0
INT,5
 JAY'S GARAGE WORKSHOP - DAY,5
Dwayne looks down at his phone,1
DWAYNE,2
That's it,3
 The assassin's gonna kill me now,3
 I'm gonna die,3
 Game fucking over,3
"Dwayne cradles his arms around his wounded kidney, rocks   back and forth, wallowing in defeat",1
JAY,2
We can still get him the money,3
 Try the pizza guy back,3
DWAYNE,2
Why?,3
" So he can fuck around again, and I wind up dead, anyway?",3
 No,3
 I'd rather just sit here,3
 I want to die right here on this couch,3
JAY,2
No,3
 We're gonna get that money,3
 Just like we planned,3
 All we gotta do is get the leverage back,3
DWAYNE,2
How do we do that?,3
 Pizza boy's obviously got some kinda death wish,3
Jay gathers his resolve,1
JAY,2
We take the girl,3
 The one he went to see,3
 Then he won't try shit,3
Dwayne looks up at Jay with something not unlike awe,1
DWAYNE,2
That's actually,3
"that's a great fucking idea, Jay",3
 It's the best idea anyone's had all day,3
Dwayne lowers his head,1
 He removes the gun from his   belt,1
holds it out to Jay,1
 Jay takes it,1
 Feels its weight,1
   Then offers it back,1
JAY,2
"I was just trying to figure out how you would do it, Dwayne",3
Dwayne takes the gun,1
 Struggles to stand,1
 Jay helps him,1
89,0
DWAYNE,2
Ok,3
 Then let's do it right,3
 We leave nothing to chance,3
" Because if we go to prison for this, I won't be able to watch out for you",3
JAY,2
"Ok, Dwayne",3
Dwayne looks over at a frame backpack hanging from a hook on   the wall,1
 PVC piping bulges from it,1
DWAYNE,2
"You should probably bring the flamethrower, buddy",3
 There's gonna be some evidence to dispose of,3
EXT,5
 SIDE OF THE ROAD - DAY,5
"Will and Chet sit on the ground, still 20 yards apart",1
 Chet   checks his watch,1
CHET,2
It's been half an hour,3
WILL,2
He'll call,3
CHET,2
In another 30 minutes I'm calling the bomb squad,3
Chet gestures to the vast emptiness all around them,1
CHET,2
These guys obviously aren't watching you anymore,3
WILL,2
"You know, even if they get the bomb squad here in time, and they can somehow get this thing off me, we still gotta answer for the robbery",3
CHET,2
"I'll take the heat with you, Will",3
WILL,2
Nah,3
 I'll tell them I forced you into it,3
 That you didn't have a choice,3
CHET,2
"Thanks, man",3
90,0
Will looks at Chet for a beat,1
WILL,2
That's it?,3
 You're not gonna think about it a little longer?,3
 After all we went through,3
"tear down the relationship, rebuild it",3
you're,3
gonna let me go to prison alone?,3
CHET,2
You offered,3
WILL,2
It was a test,3
 Your grade: F minus,3
You,3
"know what the ""F"" is for?",3
CHET,2
To fuck myself?,3
 WILL ,2
You passed that test Failed the important one,3
"   As the guys continue to argue -   SUPER COUNTDOWN: 1 hour, 28 minutes",3
CUT TO:  ,0
" INT  LAW FIRM, OFFICE BUILDING - DAY",5
"   Kate walks down a hallway, turns into an office",1
 Two figures   rush past from the intersecting hallway and duck behind a   corner,1
Kate emerges from the office and continues into,1
INT,5
" WOMEN'S BATHROOM, OFFICE BUILDING - DAY",5
"Kate goes to the mirror, checks herself out",1
 She's been   crying,1
" She splashes water on her face, then enters a stall",1
The bathroom door opens and Dwayne and Jay enter,1
 Dwayne   pulls something hairy from his pocket,1
"Inside the stall, Kate reaches for some toilet paper",1
"from   underneath the barrier, she notices two pairs of dirty,   masculine sneakers",1
 Her breath goes shallow,1
" She takes out   her cell, quietly opens it",1
" She presses the first 9 in ""911,""   but her keypad volume is on and the phone makes a dull,   electronic beep that echoes in the quiet bathroom",1
 DWAYNE O,2
S,2
Why don't you just slide the phone,3
"under the door, so I don't have to",3
kick it open and see you with your,3
panties down,3
91,0
Kate slides the phone out,1
 One of the sneakers crushes it,1
"   She gets off the toilet, arranges her clothing and steps out   out of the stall",1
 She gasps at -,1
The two ominous men standing there in gorilla masks,1
" Dwayne's   gun is plainly visible, tucked into the front of his pants",1
DWAYNE,2
What's the quietest way out of the building?,3
" 'Cause I might get excited in a confrontation, and you might wind up shot in the face",3
EXT,5
" LIVING ROOM, NICE HOUSE - DAY",5
The Major is watching reruns of Three's Company,1
 He doesn't   laugh or remotely smile at any of it,1
The subtle click of a door opening does not escape his finely   tuned senses,1
MAJOR,2
Dwayne?,3
Nothing,1
" The Major gets up and goes to a desk, rifles through   a drawer and pulls something out",1
 A simple pen,1
 He clutches   it like a weapon,1
INT,5
" HALLWAY, NICE HOUSE - DAY",5
The Major creeps along,1
 VAUGHN O,2
S,2
"Just stay where you are, old man",3
The Major turns to find Vaughn pointing a gun at him,1
VAUGHN,2
I'm looking for your son,3
MAJOR,2
"Even if I knew where he was, I wouldn't tell you nothing",3
VAUGHN,2
Don't be stupid,3
MAJOR,2
"You know, I saved a black man's life in the shit",3
 So if I took yours I'd be even,3
VAUGHN,2
I see where your son gets his common sense,3
(MORE),4
92,0
VAUGHN,2
(CONT'D),4
"But you might want to readjust your attitude, because I ain't fucking around",3
 I want Dwayne,3
" I don't know why you'd want to protect him, the motherfucker hired me to kill you",3
"If this news has any effect at all on The Major, he doesn't   show it",1
VAUGHN,2
Just tell me where he is!,3
Vaughn pulls back the hammer of his gun,1
MAJOR,2
You think I'm scared of death?,3
 There's a whole generation of gooks that think I'm the grim reaper,3
Vaughn shakes his head,1
" Almost imperceptibly, The Major   repositions the hand with the pen in it",1
 Vaughn is about to   squeeze the trigger -,1
"But The Major beats him to it, clicking the pen, which is   actually a pen gun",1
 It fires a ,1
22 caliber round into Vaughn's   neck,1
 He drops the gun and clutches the geyser of blood,1
"The Major charges Vaughn, jumps on him and wrestles him to   the ground, trying to jam the pen into the wound in his neck",1
MAJOR,2
I'll ride you all the way to hell!,3
 I know exactly how to get there!,3
Vaughn reaches for his gun,1
" His fingers curl around it and   he whips it across The Major's face, knocking him backwards",1
"Vaughn scrambles to his feet, gun pointed at the felled Major",1
VAUGHN,2
"What now, old man?",3
 You can't kill me!,3
 None of y'all can kill me!,3
"The Major looks up at Vaughn, once again face to face with a   loaded weapon",1
MAJOR,2
Go on and -,3
BANG!,4
"The Major goes limp, one searing hole in his chest",1
93,0
Vaughn clasps a hand to his neck to staunch the flow of blood,1
   He steps over the The Major's body and continues upstairs,1
INT,5
" BATHROOM, NICE HOUSE - DAY",5
"Vaughn rifles through the cabinets, dumps all of the first   aid supplies into the sink",1
 He gets to work on his wound,1
INT,5
" DWAYNE'S ROOM, NICE HOUSE - DAY",5
The locked door is kicked open,1
" Vaughn, neck crudely   bandaged, flicks on the lights and looks around the childish   room",1
" Chinese Fighting Fish swim in a large tank, seem to   stop and look out at him like guard dogs",1
Vaughn ransacks the place,1
 He finds a desk drawer locked,1
   Takes out his gun and blows it open,1
Vaughn pulls a stuffed file folder out of the drawer,1
 Flips   through it,1
" It's full of details about Dwayne's plan, the   tanning salon, etc",1
VAUGHN,2
Motherfucker has lost his mind,3
He finds a map of the town in the file,1
" Three locations are   highlighted: the bank, the boarded up gas station, and the   radio tower",1
 PUSH IN on the radio tower,1
Vaughn stuffs the map into his pocket,1
" He stops before leaving   the room, turns and shatters the fish tank with the butt of   his gun",1
 Water spills out and the Chinese Fighting Fish flop   onto the floor,1
 As Vaughn lifts a boot to stomp them -,1
EXT,5
 ROAD - DAY,5
Will and Chet are still arguing -,1
CHET,2
"Look at the upshot, while you're behind bars you can finally finish your degree",3
" If I was there, too, it would just be a distraction",3
WILL,2
"Great idea, Chet",3
 Thanks a lot,3
 I'll just sit here and figure out a fucking major,3
Will stews,1
" After a beat, his hand goes to his pocket",1
   It's vibrating,1
 He pulls out his cell,1
WILL,2
"Hey, it's them",3
94,0
Will answers -,1
WILL,2
You ready to talk now?,3
INTERCUT,0
WITH:,0
INT,5
 MINIVAN - DAY - MOVING,5
Dwayne drives with his cell pressed to his ear,1
 Jay keeps   watch on Kate in back,1
" She is blindfolded, hands bound behind   her back with duct tape",1
DWAYNE,2
(INTO PHONE),4
" Yeah, I'm ready to talk",3
 I want my money,3
 Meet me back at the radio tower in 50 minutes,3
 WILL O,2
S,2
I've barely got an hour left!,3
DWAYNE,2
That's the point,3
 I want you on a short leash,3
 WILL O,2
S,2
Fuck that,3
 Give me the code first,3
Then you can have your money,3
 You'll,3
just have to trust me when I say,3
that I don't want it,3
DWAYNE,2
"Yeah, I'm sure",3
 You just wanna go back to your fantastic life,3
 Your great job,3
 And that blonde bitch with the sexy voice,3
Will's mind jumps to the only logical conclusion,1
 Roller   coaster stomach drop,1
 His voice cracks as he asks a useless,1
              QUESTION -,4
WILL,2
What the fuck is that supposed to mean?,3
 DWAYNE O,2
S,2
It means that girl you paid a visit,3
to today is sitting in the back of,3
my van right now,3
 And it ain't,3
exactly consensual,3
WILL,2
Fuck you!,3
 You crossed a line!,3
95,0
"Dwayne just laughs, maniacally",1
DWAYNE,2
There are no lines!,3
 There's just me and you and 100 thousand dollars,3
" Once we get that shit in order, you can have her back, and your life, too",3
" So you're gonna show up where I say, when I say",3
 Alone,3
" And if you try anything stupid, the two of you will be delivering pizzas to Saint Peter",3
WILL,2
Let me talk to her,3
DWAYNE,2
You got ten seconds,3
"Dwayne hands the phone back to Jay, who puts it to Kate's   ear",1
 She is trembling,1
KATE,2
Will,3
?,3
 WILL O,2
S,2
"Kate, I'm so sorry",3
KATE,2
It's okay,3
I'm fine,3
I'm just really -,3
Dwayne snatches the phone,1
DWAYNE,2
She's just really gonna die if you fuck this up,3
Will absorbs this like a blow to the chest,1
 The line   disconnects,1
WILL,2
Fuck!,3
CHET,2
What happened?,3
WILL,2
They have Kate,3
CHET,2
What the fuck does that mean?,3
WILL,2
"They took her, man",3
 They must have followed us to her office,3
96,0
CHET,2
Damn it!,3
 You had to go see her!,3
WILL,2
I'm sorry,3
 I messed up,3
I finally messed up worse than I could have possibly imagined,3
CHET,2
"We gotta get her back, Will",3
 These guys are crazy,3
WILL,2
We still got the money,3
" As long as we have that, she's alive",3
 Come on,3
Chet grabs the bag of cash,1
" They hustle into the car and it   peels out, leaving behind a swirling cloud of dust",1
 As the   sun begins to set -,1
SUPER COUNTDOWN: 58 minutes,1
CUT,0
TO:,0
EXT,5
 HIGHWAY - NIGHT,5
Two menacing headlights come at us on the empty road,1
 They,1
              BELONG TO,4
INT,5
 SENTRA - NIGHT - MOVING,5
Vaughn holds up Dwayne's map as he drives,1
" He seems to be   on the right road, headed for the radio tower",1
 He crumples   the map and throws it in back,1
EXT,5
 SIDE OF THE HIGHWAY - NIGHT,5
The Mustang stops by the gate to the radio tower,1
 Chet jumps   out and disappears into the bushes,1
EXT,5
 RADIO TOWER - NIGHT,5
The Mustang pulls up,1
 Will gets out and looks around the   deserted place,1
 He holds up the money bag,1
WILL,2
I'm here!,3
"In the shadow of the nearby shed, the minivan is revealed as   its interior lights come on",1
" The door opens and Dwayne   emerges, in his mask",1
DWAYNE,2
How much time you got left?,3
97,0
Will takes off the jacket and tosses it to the ground,1
 He   looks at the timer,1
WILL,2
Ten minutes,3
DWAYNE,2
Damn,3
 Maybe we should just wait around for the money shot,3
The guys meet in a clearing,1
 Dwayne nods at the bag,1
DWAYNE,2
That the money?,3
WILL,2
Maybe,3
 Where's the girl?,3
Dwayne grins,1
DWAYNE,2
In the van,3
 Maybe,3
WILL,2
Get her out here,3
 You're wasting time,3
Will grips the bag close to him,1
Dwayne whistles,1
 The minivan door opens and Jay steps out,1
   Strapped to his back is the frame pack we saw at his workshop,1
   A long tube connects the pack to the handle of a metal pipe-   like device in his hand,1
"Jay helps Kate, still bound and blindfolded, out of the van",1
   They approach Dwayne and take up position behind him,1
KATE,2
"Will, are you there?",3
WILL,2
I'm here,3
 It's gonna be okay,3
DWAYNE,2
This is a fucking tearjerker,3
WILL,2
Just let her come over here,3
DWAYNE,2
I will,3
" But you should know, my associate over there is packing a flamethrower",3
Jay aims the metal device he has been holding,1
 He hits a   button and a pilot light comes on,1
98,0
JAY,2
(FLAT),4
Just do what we say,3
 Don't mess around or anything,3
DWAYNE,2
Unless either of you can outrun a 25- foot flame,3
 (gestures to gun in his belt) Or a bullet,3
Dwayne roughly pulls Kate away from Jay and shoves her   forward,1
" Will grabs her, pulls her blindfold off and pushes   her behind him",1
WILL,2
Get back,3
DWAYNE,2
I gave you the girl,3
 Now give me the money,3
WILL,2
"How about we get the code out of the way first, since this bomb happens to be ticking so close to all of us",3
DWAYNE,2
Fair enough,3
Dwayne pulls a slip of paper from his pocket,1
DWAYNE,2
(TAUNTING),4
You ready to be a free man?,3
WILL,2
Just give it to me!,3
DWAYNE,2
448921,3
Will keys in the numbers,1
 The timer freezes and the lock at   the hinge opens,1
 Will carefully extricates himself from the   vest,1
 He lays it down on the ground and steps away from it,1
   His shirt is drenched in sweat from where the bomb sat,1
"Will takes a final look at the money bag, then throws it to   Dwayne",1
" He looks inside, smiles",1
 Jay takes a peak,1
DWAYNE,2
"It's so fucking pretty, ain't it?",3
JAY,2
Yeah,3
 It's awesome,3
99,0
Dwayne looks up at Will,1
DWAYNE,2
"Okay, you can get out of here now",3
WILL,2
"I actually have this sneaking suspicion that once we turn around, you're gonna put a bullet in both of our backs - and this is just a guess - burn our bodies",3
DWAYNE,2
They say great minds think alike,3
" And in this case, so do we",3
WILL,2
I figured as much,3
" That's why I got a gun pointed at you, too",3
(LOUDLY),4
I got a sniper in the bushes locked on you right now,3
DWAYNE,2
Do I look that dumb?,3
WILL,2
"I can't tell, you're wearing a mask",3
"Before Dwayne can react, he stops and blinks, something   shining in his eyes",1
JAY,2
Hey,3
on your forehead,3
"Dwayne's eyes turn upward, just barely making out the red   dot that dances on his forehead",1
DWAYNE,2
Son of a bitch,3
 Well played,3
"In the bushes, hidden from sight, Chet carefully aims his   laser pointer at Dwayne's forehead",1
Will grins at Dwayne,1
WILL,2
We're gonna walk out of here now,3
" If you shoot, my sniper shoots",3
 I can't guarantee he'll get both of you,3
 But he'll definitely get you,3
As Will turns away -,1
100,0
 VAUGHN O,2
S,2
Hold the fuck up,3
Vaughn emerges from the darkness,1
 He looks at Will,1
VAUGHN,2
Wasn't expecting to see you here,3
"Without warning, Vaughn cracks Will over the head with the   butt of his gun",1
 He goes down hard,1
 Kate screams,1
 Vaughn   points the gun at her and she shuts up,1
Dwayne steps forward with the bag,1
DWAYNE,2
It's all good,3
 We got your money,3
VAUGHN,2
"Nice mask, Dwayne",3
 Now throw the money over here,3
Dwayne complies,1
" As soon as the bag lands, Vaughn aims the   gun at him",1
DWAYNE,2
Hold up,3
 You don't have to do this,3
 I just paid you,3
"Kate looks on, terrified, an unconscious Will at her side",1
