script,label
 Oleg FILMS as Emil raises Eddie's service revolver,1
"  Eddie suddenly KICKS at Emil's hand, but Emil pulls it away, backing out of Eddie's reach",1
EMIL,2
Bad last moment - I cut that out,3
 Emil raises the pistol again - pointing the gun at Eddie's left temple,1
"  Emil cocks the hammer, but Eddie avoids the gun, ducking his head to the side of Emil's arm",1
  Standing and following his head up Emil's arm and pushing him over into the desk,1
  Eddie then knocks Emil with the chair and Emil falls off the desk and onto the floor,1
 Oleg still grips the videocamera,1
  Eddie continues around with the chair and drives Oleg back across the room - pinning him to the wall,1
 Eddie comes back from Oleg to the gun at the same time as Emil is limping for it,1
  Eddie knocks Emil out of the way with the chair and then stabs him with the legs of the chair repeatedly,1
 Eddie comes up and around again at Oleg who is coming at him from the wall,1
  Eddie knocks Oleg over the coffee table and onto the sofa,1
"  Falling on top of him, rolling over and leaving Oleg on the sofa",1
 Eddie manages to get up from the sofa and position the chair in such a way that he can fall over backward and grab the gun,1
  Emil limps toward the gun at the same time and it is not clear in the darkness who has the gun,1
 Oleg gets up from the sofa and goes over to get the videocamera,1
  Eddie has managed to get the gun and comes up as Oleg is moving in with the camera and starts shooting toward Oleg - managing to shoot one of the blinds off the window and one of the lampshades off the lamp,1
 Oleg crouches down with the camera and Eddie starts to turn toward Emil who comes at him with the knife and stabs him in the stomach,1
" Emil steps back, revealing the knife is BURIED IN EDDIE'S STOMACH",1
" Eddie stumbles backward, falling over but still attached to the chair - holding the gun",1
  Eddie can't believe he got stabbed,1
  Blood swells around his stomach,1
  He can't be dying,1
  This can't be happening,1
  He looks at Emil,1
  The pain is terrible,1
  Oleg has knelt down next to Eddie - getting a close up,1
 Emil looks at Eddie,1
EMIL (CONT'D),2
Die,3
 Die,3
 Emil looks around,1
"  Grabs a black pillow and finishes Eddie off, suffocating him",1
  ,0
 BLACKNESS,5
" We are moving through a tunnel - pitch black, so dark all you feel is the motion",1
  We are travelling very fast,1
"  Finally, in the distance, a speck of light which fills the frame",1
  We slowly pull back from the white light to discover it is a tiny pixel on a TV screen,1
 WIDENING,5
 further out we see Eddie's funeral on the evening news,1
  It's an enormous gathering - a sea of blue uniforms and dignitaries,1
"  In the upper right hand corner, superimposed over the funeral, is a picture of Eddie from his ID and in his NYPD uniform",1
  We see Oleg's reflection on the set with the videocamera,1
  He is filming the TV,1
  We hear the audio from Eddie's funeral,1
NEWSCASTER (ON T,2
V,2
),2
Detective Flemming was one of the most decorated NYPD detectives in the history of New York,3
" He made several thousand arrests during his career, including the famed Stephen Geller case",3
 Beloved by the community in which he served,3
 His partner eulogized him,3
 Leon is at the mic,1
 ,0
LEON (ON T,2
V,2
),2
"Eddie was my mentor, my best friend and my partner",3
he taught me the meaning of the word 'cop,3
' He was a man in every sense of the word,3
 I'll miss him,3
  choking on tears,3
" Sleep well, brother",3
" Leon begins to sing ""Amazing Grace",1
"""  Oleg PANS from the TV and focuses it on a lightbulb",1
  Hands enter the frame - carefully pouring clear liquid into an ashtray,1
  A long hypodermic needle slides into the ashtray - the plunger is pulled back and the needle quickly fills with liquid,1
"  Gingerly, the needle is inserted into the lightbulb",1
"  Again, the plunger moves and the lightbulb is filled and placed on a table",1
next to a CAN OF GASOLINE,1
  VIDEOCAMERA ZOOMS OUT revealing,1
Emil sitting at a hotel desk doing this,1
 INT,5
 P,5
B,5
 HERMAN'S RESTAURANT - DAY,5
 It's packed with COPS drinking,1
  Prosecutors,1
lawyers,1
"many who were at the funeral, including Leon",1
  All wear the black ribbon on their badges,1
"  There's a quality of an Irish wake - boisterous, guys cursing",1
many cops in uniform,1
  A buffet has been laid out,1
" Hawkins enters in a black suit, wearing a black ribbon",1
"  He greets people, shaking hands, embracing Leon",1
HAWKINS,2
Awful,3
what an awful day,3
 He was New York City,3
 Hawkins notices a young man by the window,1
  Teary-eyed,1
  It's Tommy,1
  Hawkins nods to him,1
TOMMY,2
I never got to tell him how much I admired him,3
HAWKINS,2
"I know, son, I know",3
 We all loved him,3
 Hawkins moves on,1
greeting others,1
  He notices at the end of the bar - sitting alone on a stool - is Nicolette,1
  He moves to her,1
  Pulls up a stool alongside her,1
"  She turns, looks at him",1
  Just stares at him for a long beat,1
  She is bombed,1
  Definitely drunk,1
  She's had many,1
  She turns to Hawkins,1
NICOLETTE,2
You know,3
you know he was gonna propose to me,3
 The crime guys found a card he'd written out to me,3
 And a ring box,3
these fuckers that killed him - have my ring,3
 They have my diamond engagement ring,3
 Hawkins touches her shoulder with compassion,1
HAWKINS,2
I know,3
NICOLETTE,2
What do you mean you know? He told you he was gonna propose to me?,3
HAWKINS,2
"Well, he",3
NICOLETTE,2
 overriding,3
 I want to hear everything he said,3
HAWKINS,2
I'm trying to tell you,3
NICOLETTE,2
Alright,3
 Go ahead,3
HAWKINS,2
That morning,3
 He was talking to me and Leon about marriage,3
NICOLETTE,2
Oh my G-d,3
 We were having lunch here,3
  He started making overtures - talking about little shoes next to his in his closet but I got a call to anchor - and I walked out on him,3
 I walked out on him when he was trying to ask me to marry him!!,3
 Nicolette is crying now,1
  She angrily wipes away a tear,1
NICOLETTE (CONT'D),2
I'd never had a great relationship before,3
 I'd never made great choices with men,3
 And he wasn't easy to get to know,3
" He was older, my parents told me I was nuts to get involved with him",3
  But he was so great to me,3
" Always encouraging, telling me I could do anything",3
  beat,3
 He was the one,3
" You know, I'd give up everything - everything - for just a little more time",3
 I would've spent fifteen minutes with him if that's all I knew I had,3
 She's lost it,1
  Hawkins consoles her,1
  Nicolette shrugs him off - turns back to her drink,1
  Downs the rest of it,1
"  A woman arrives, MAGGIE, Hawkins' producer - assistant in tow",1
MAGGIE,2
Robert,3
?,3
HAWKINS,2
What are you doing here?,3
MAGGIE,2
 holding a cellular,3
 You've got a call,3
HAWKINS,2
"I can't talk to anybody right now, can't you see I'm busy! I can't talk business",3
 Hang up,3
 Have a drink,3
  to Paulie,3
 Get her a whiskey,3
MAGGIE,2
"Trust me, you'll want to take this call",3
 Robert steps off the stool,1
  Takes the phone,1
HAWKINS,2
Hello? Who is this?  listens,3
 How do I know this is you?,3
 Hawkins gives Nicolette a comforting squeeze on her shoulder,1
  Backs away from the bar,1
"  Now out of hearing distance, he looks back at Nicolette and lowers his voice",1
HAWKINS (CONT'D),2
Where?,3
 We INTERCUT Emil on a public phone in the lobby of a movie theater,1
"  Oleg videotapes Emil on the phone, as he throws glances into the theater",1
EMIL,2
Come to 45 Broadway,3
 Don't bring the Police,3
 Come alone or you'll be in my next film,3
HAWKINS,2
 low,3
 Look asshole,3
 I've been threatened by better than you,3
EMIL,2
No,3
 I'm the best that's ever threatened you,3
HAWKINS,2
I'll meet you on one condition - I get exclusivity and you surrender to me,3
EMIL,2
We'll talk about that,3
 Four o'clock gives you time to go to bank,3
 Three hundred thousand dollars,3
HAWKINS,2
What? It doesn't work that way,3
EMIL,2
 incensed,3
 If you don't want my film - I'll call another show,3
 And they will show it,3
HAWKINS,2
Wait a minute,3
 Wait a minute,3
EMIL,2
Come alone,3
 Bring cash,3
 And we'll talk about surrendering,3
 CLICK,1
  The line goes dead,1
  Hawkins disconnects,1
  Hands the phone back to Maggie,1
  She's looking at him,1
  Excited,1
  Hawkins looks at Nicolette,1
  His mind whirls,1
 INT,5
 FIRE STATION 91 - KITCHEN - DAY,5
 Daphne and Korfin are sitting at a table,1
"  Korfin's arm is in a sling, his side bandaged",1
  Duffy and Jordy enter in their dress uniforms,1
  Korfin walks over to them,1
KORFIN,2
How was it?,3
JORDY,2
 numb,3
 Not good,3
 Jordy's quiet,1
  Dazed,1
  Nobody can believe Eddie's gone,1
DUFFY,2
 nods to Daphne,3
 Did the D,3
A,3
 videotape her deposition?,3
KORFIN,2
Yeah,3
 He finished awhile ago,3
DUFFY,2
 to Korfin,3
 Alright,3
 Swing by her apartment,3
 Let her pick up her clothes and take her straight to Hoover Street,3
 You got that?,3
KORFIN,2
Yeah,3
 Jordy looks at her,1
  Duffy sees them hold each other's look,1
JORDY,2
Chief - mind if I take her?,3
DUFFY,2
Okay,3
 But not water sports,3
 Duffy walks out,1
  Jordy leads Daphne out of the station,1
  Korfin follows,1
  A MAN IN A CHEAP SUIT is talking to Camello who points as Jordy walks by,1
  The man chases after Jordy,1
MAN,2
Excuse me - Jordan Warsaw?,3
JORDY,2
Yeah,3
MAN,2
 shoving papers in Jordy's  hand,3
 Consider yourself served,3
 Jordy opens the papers,3
  Korfin puts Daphne in the car,3
  Walks back over to Jordy and reads over his shoulder,3
KORFIN,2
"Zwangendaba??? Is suing you, the department and the city of New York for 10 million? Who is Zwangendaba?",3
 Jordy remembers,1
and gets more depressed,1
JORDY,2
The mugger,3
    EXT,5
 DAPHNE'S APARTMENT BUILDING - NIGHT,5
 It's an old brownstone - in poor condition,1
  Jordy pulls up,1
  Opens the door for Daphne - takes her by the elbow - steering her to the door,1
  He is edgy,1
  Jumpy,1
  Looking around,1
DAPHNE,2
Are you alright?,3
JORDY,2
I still can't believe Eddie's gone,3
DAPHNE,2
I'm sorry,3
 He looks at her,1
  Nods,1
  They walk up to the stairs as the front door opens,1
"  A NEIGHBOR exits, shocked",1
  Jordy pulls Daphne out of the way,1
DAPHNE (CONT'D),2
 in Czech to the man,3
 Hello,3
 How are you?,3
 INT,5
 DAPHNE'S APARTMENT BUILDING - HALLWAY - CONTINUOUS,5
 Jordy and Daphne make their way up the stairs,1
  A bouquet of flowers are outside Daphne's apartment,1
JORDY,2
What's this?,3
 She takes the card,1
  Jordy looks over her shoulder,1
"  Daphne reads: ""Good luck with all your troubles",1
  I'm here if you need me,1
Ludwig,1
"""",1
JORDY (CONT'D),2
Is he your boyfriend?,3
DAPHNE,2
Ludwig? He's gay - are you jealous?,3
JORDY,2
"If I was your boyfriend, I might be",3
DAPHNE,2
"If you were my boyfriend, I'd suggest you find another girlfriend that isn't going to jail ten-thousand miles away",3
 They're staring in each other's eyes,1
  The sexual tension strong,1
JORDY,2
A good Immigration lawyer could stall the process,3
 Eddie recommended one,3
DAPHNE,2
No matter what happens,3
I'm glad I met you,3
JORDY,2
I'm glad I met you,3
 They hold each other's eyes,1
then suddenly they kiss,1
  Urgently,1
  Passionately,1
  Somebody is coming up the stairs,1
  They part quickly,1
  A tenant enters his apartment down the hall,1
  Jordy clears his throat,1
JORDY (CONT'D),2
Let's get your stuff,3
 He opens the door,1
  Peers inside - checking it out,1
  Turns to her,1
  Gestures that it's okay to enter,1
 INT,5
 DAPHNE'S APARTMENT - CONTINUOUS,5
 It's very small,1
  Almost no furniture,1
  The bare minimum,1
  The apartment is a hole,1
  She looks at Jordy,1
  Both thinking the same thought,1
  Another kiss,1
 ,0
JORDY,2
You better get packed,3
DAPHNE,2
Right,3
 She holds his look,3
JORDY,2
Do you have coffee?,3
DAPHNE,2
In the kitchen,3
JORDY,2
I'll make some for us,3
DAPHNE,2
I'll get my clothes,3
 She heads down the hall,1
  Jordy enters the small kitchen,1
  He flips on the kitchen light and the LIGHTBULB EXPLODES - SETTING THE CEILING ON FIRE AND RELEASING A RAIN OF FIRE INTO THE ROOM,1
  Jordy JUMPS BACK,1
DAPHNE (CONT'D),2
Jordy!!!,3
JORDY,2
No! Get back! GET BACK!!!,3
 Jordy's more surprised than shaken,1
  It's a fire - he knows the drill,1
  He pushes her into the living room,1
  Then notices a FIRE EXTINGUISHER hanging on the wall,1
  Grabs it,1
  Aims it at the FIRE spreading in the kitchen,1
  He SPRAYS as Daphne SCREAMS!,1
DAPHNE,2
That's not mine!,3
 WHOOOOOOOOOSH!  The fire extinguisher FEEDS THE FIRE!  Flames leap up from the fire - shooting toward the extinguisher because it's filled with gasoline,1
  The handle LOCKS!  Jordy CAN'T TURN IT OFF,1
  Flames engulf the extinguisher and JORDY'S HAND,1
 He flings the extinguisher - BACKS OUT OF THE KITCHEN,1
  Closes the door,1
  Jordy takes off his jacket,1
  Stuffs it under the bottom of the door,1
  Blocking the smoke,1
  He hurries into the living room,1
  Knowing it's moments before the extinguisher will explode,1
  Jordy pulls out his cellular,1
  Hits the speed dial as he notices Daphne about to throw a chair through the window,1
JORDY,2
Don't! It'll suck the flames toward us!,3
 Too late,1
  She SMASHES the window,1
  There's an EXPLOSION in the kitchen,1
  Smoke and fire rush down the hallway and along the ceiling,1
  Jordy yells into the phone:,1
JORDY (CONT'D),2
"This is Jordan Warsaw! We got a 1075, make it quick, we're trapped! 8th Avenue and 44th Street",3
 He pulls Daphne toward the bedroom,1
  It's locked,1
  Jordy kicks it open,1
  Grabs the comforter off the bed,1
  Shoves that under the door jam,1
  He pulls Daphne into the bathroom,1
  Shuts the door,1
  Runs his severely burned hand under the cold water,1
  Daphne looks out the window - hearing the sirens,1
  She notices someone has nailed the window shut,1
  And on top of one nail,1
is Eddie's gold shield,1
DAPHNE,2
Oh my G-d! Oh my G-d!,3
 Jordy turns - sees Eddie's shield,1
DAPHNE (CONT'D),2
They were here!,3
 This freaks her out,1
  They were in her home,1
  She starts to panic,1
JORDY,2
Calm down,3
 Get a hold of yourself! Get down!,3
 He pulls aside the curtain to the bathtub,1
  In it is a CAN OF GASOLINE,1
  A virtual bomb,1
JORDY (CONT'D),2
Oh Jesus!,3
 Daphne reaches for the can of gasoline,1
JORDY (CONT'D),2
What are you doing?,3
DAPHNE,2
Pouring it out!,3
 She grabs the can of gasoline - pours it down the drain,1
  The FIRE is raging outside the bathroom,1
  The bathroom door is beginning to smoke and burn,1
  They are trapped,1
 Jordy turns - grabs an exposed water pipe that runs up the wall to the ceiling,1
  He throws his feet against the wall for leverage,1
  Pulls with all his might to break it loose,1
  It's creaking - but he's having a hard time with it,1
DAPHNE (CONT'D),2
Oh shit!,3
 Jordy looks over,1
  The gasoline she's pouring out - is not going down the drain,1
  It's stopped up,1
"  As soon as the fire gets in the bathroom, everything will explode!",1
 Jordy begins pulling at the rusty pipe with all his might,1
  Daphne comes over - helps him,1
  Both of them trying to break it off,1
  Suddenly it snaps and water POURS into the room,1
  SOAKING THE WALLS,1
"  They point the pipe toward the door, soaking some of the flames which are consuming the door",1
  Trying to stop the fire from coming in,1
  He and Daphne are drenched,1
  And trapped,1
 Jordy grabs a broken piece of pipe,1
  Starts SMASHING the wall behind them,1
  The wall to the adjacent apartment,1
 VIDEO POV,5
 Jordy and Daphne in the bathroom - surrounded by fire,1
  CAMERA WHIP PANS down the street as FIRE ENGINES arrive,1
 OLEG,2
 is VIDEOTAPING them from the opposite rooftop,1
  Tenants from Daphne's building are fleeing down the fire escape,1
  Emil stands in back of Oleg - who is very excited,1
  He turns the camera on himself,1
OLEG,2
This is great film! You can see fire right now - Daphne is in fire - Fire Marshal is here,3
 Everything is so messy,3
 Everything is so crazy right here! Look at this fire! We made it!  90% of people who die in fire die from eating smoke,3
 So most likely they all die from eating smoke,3
 The CAMERA PANS to Emil,1
OLEG (CONT'D),2
And this is the man who started the fire,3
" Say something to your fans, Emil!",3
 Emil waits a beat and then blows a kiss to the lens,1
 DAPHNE'S BATHROOM,5
 Filled with smoke,1
  You can barely see Jordy or Daphne,1
  Jordy SMASHES a hole in the wall - which reveals the bathroom in the apartment next door,1
  The smoke has a place to escape,1
  There's a 7-year old KID in there,1
  Standing in the bathroom,1
  Terrified,1
JORDY,2
Get back! Get out of the bathroom!  Run!,3
7-YEAR OLD KID,2
The hallway is on fire!,3
JORDY,2
It's okay,3
 I'm a fireman,3
 I'm going to help you,3
 Get back! Now!,3
 Jordy pushes Daphne through the wall - turns as the bathroom door catches fire,1
  It's seconds before the whole room will blow up,1
 OLEG,2
 Across the roof is videotaping the bathroom as it EXPLODES!,1
 EXT,5
 STREET - CONTINUOUS,5
 Fire engines have arrived,1
  The street is filled with gawkers,1
  Garcia and Korfin pull up just as Jordy runs from the building - holding the kid in one arm and pulling Daphne with the other,1
  Carefully guarding his bandaged hand,1
  A fireman grabs the kid,1
  Another grabs Daphne,1
  Garcia and Korfin run to Jordy,1
GARCIA,2
Jordy! What the hell happened?!,3
KORFIN,2
"Are you alright, man? Lemme see the hand!",3
JORDY,2
Where's Daphne? Daphne?,3
 He spots Daphne on the corner as a familiar voice pushes through the crowd,1
VOICE,2
"Isn't she a beauty? She's my fire, look at that loom-up on her!",3
 Jordy turns - it's Max,1
  The attention pyromaniac who Jordy threw out of his office,1
"  As a news crew arrives, Max turns to the cameras",1
MAX,2
I did this! I did this! Take my picture! I'm Max! Max Gornick!,3
 Jordy grabs Max - pushes him away,1
JORDY,2
Get outta here!,3
KORFIN,2
What the hell happened?,3
JORDY,2
They were inside,3
 They booby trapped her apartment!,3
 Korfin scans the crowd,1
  Looking for Emil and Oleg,1
  In the b,1
g,1
", Duffy is SCREAMING",1
DUFFY,2
What the hell are you talking about???  They're gonna do what?,3
 Jordy and Korfin turn,1
  The Chief has a phone to his ear and is freaked,1
 INT,5
 LOBBY OF CHANNEL 12 BROADCASTING - NIGHT,5
 JORDY'S POV,5
 as he enters the TV station,1
  His clothes burnt and still wet,1
  The lobby's full of ANGRY COPS,1
"  Tommy and Leon, still in his funeral suit, SCREAMING above them all at Maggie the producer and her ASSISTANT, who are standing behind the desk",1
TOMMY,2
Where is he?! Where is Hawkins?!,3
MAGGIE,2
He's not on the premises!,3
LEON,2
I want the tape,3
 Go get it and bring it here this minute,3
MAGGIE,2
"Any request for the video must be directed to ""Top Story's"" attorney - Bruce Cutler",3
 I'll be happy to give you his number,3
 Leon jumps over the desk where Maggie stands,1
  Tommy pushes past the security guard to follow Leon,1
"  They continue toward Maggie, pushing her further back into the office",1
  She tries to protect herself with an office door which Leon slams open,1
LEON,2
"Lady, if you put Eddie's murder on TV, I'll get a warrant for your arrest and shove it so far up your ass it'll come outta your mouth!",3
MAGGIE,2
I want your shield number!,3
HAWKINS (O,2
S,2
),2
Viewer discretion advised!,3
MAGGIE,2
 pointing at the TV,3
 You want the tape? There it is!,3
" Leon, Tommy, all the cops and Jordy - turn toward a TV set which is mounted in the lobby",1
"  The ""Top Story"" logo flashes on the screen, then Robert Hawkins is seen behind his desk",1
HAWKINS,2
What we are about to broadcast is very graphic footage,3
 Everyone is riveted,1
  But Jordy notices outside,1
"a ""Top Story"" NEWS VAN is waiting in the alley",1
  Robert Hawkins jumps from a doorway and into the van,1
  Jordy backs out,1
 INT,5
 PLANET HOLLWYOOD - NIGHT,5
 POP,1
a video POV of a bottle of Crystal as the cork is popped,1
  The videocamera pans up to Emil sitting at the table,1
  He nods at the waiter who leaves,1
  Emil raises the glass - looking into the lens,1
EMIL,2
"America! Who says you can't be success in America? I arrived with nothing, knowing nobody - now look - I am a success story!",3
 The videocamera is lowered,1
  Oleg turns it off,1
  Asks suspiciously,1
OLEG,2
You are success story? I am success story! Why do you say I and not we?,3
EMIL,2
"Oleg, don't be paranoid",3
" You got a hundred-fifty thousand dollars, didn't you? I gave you half of what they gave me",3
 Look - here we are!,3
 Emil gestures toward the big television set,1
  We are in Planet Hollywood - where diners and those by the bar can watch a huge screen hanging from the ceiling,1
  Robert Hawkins is introducing his show,1
HAWKINS (ON T,2
V,2
),2
Good evening,3
" Welcome to ""Top Story""",3
"  Tonight, I present to you material of a graphic and violent nature never before seen on television",3
 And I do so with a heavy heart,3
" You will be first-hand witness to the slaying of celebrated New York City Homicide Detective, Eddie Flemming",3
" It would be only normal to ask, why? Why are we showing something so journalist, I must show it",3
" A democracy survives through the freedom of its media, and if we cannot see what is happening then we don't deserve our democracy, or our freedom",3
 Eddie Flemming was my friend,3
 I cried when I watched this footage and vowed to fight this violence with every molecule of my being from this day onward,3
" Hopefully, this will have a similar effect on you",3
"  One final word, this material is absolutely not appropriate for children",3
 The restaurant BUZZES,1
  Emil checks his watch,1
OLEG,2
"In movie they make of us, who do you think would act me?",3
EMIL,2
The one who got caught in the bathroom,3
  beat,3
 George Michael,3
 Emil laughs,1
  Oleg doesn't,1
OLEG,2
I'm serious,3
EMIL,2
Shut up,3
 Look!,3
 Emil points towards the TV,1
"  ""Top Story"" is continuing",1
  The scene cuts to Emil's video footage,1
  Eddie is handcuffed to the chair,1
  The light illuminating his face,1
OLEG (O,2
S,2
),2
This is my project,3
 I say 'action,3
' I am the director! You are the talent,3
  You wait for me to say 'action,3
'  beat,3
 And 'action!',3
EMIL,2
Bad last moment - I cut it out,3
 Emil looks at Oleg - furious,1
EMIL (CONT'D),2
I told you to cut that out before we handed in the tape!,3
OLEG,2
Be quiet,3
 Watch,3
 Oleg watches the big-screen TV as Emil raises the pistol to Eddie's temple,1
  Eddie pushes him over the desk,1
  Eddie then knocks Emil with the chair and Emil falls off the desk onto the floor,1
  Eddie continues around with the chair and drives Oleg back across the room - pinning him to the wall,1
  Eddie and Emil both go for the gun,1
  Eddie knocks him out of the way,1
  Stabs him with the legs of the chair repeatedly,1
  Leaves him in a ball on the floor,1
  Oleg comes at Eddie and he knocks Oleg over the coffee table and onto the sofa,1
  The blinds and lamp shade are shot - bathing the room with more light,1
  Emil stabs Eddie in the stomach,1
  Oleg kneels down for a CLOSE-UP,1
EMIL,2
Die,3
 Die,3
 EXT,5
 TIMES SQUARE - CONTINUOUS,5
 Hawkins' van drives across Times Square,1
  Jordy's car following,1
  We WIDEN OUT,1
 Eddie's murder is being broadcast on the JUMBOTRON in Times Square,1
  People stare up - stunned,1
 INT,5
 PLANET HOLLWYOOD - CONTINUOUS,5
 The dinner patrons are watching TV,1
  Shocked,1
  Emil glares at Oleg,1
EMIL,2
Why did you leave that stuff in about you being the director?,3
OLEG,2
Because I am the director,3
" Don't you realize, if it wasn't for my film, for my talent, my idea to do this - no way would we be sitting here right now",3
EMIL,2
Your idea? I thought it was my idea,3
 Oleg tenses,1
  Emil laughs,1
EMIL (CONT'D),2
Aren't you just the cameraman?,3
 Oleg doesn't laugh,1
OLEG,2
I'm serious,3
this - this is a great American film,3
 Full of violence and sex,3
 And I want my credit,3
EMIL,2
Credit?,3
OLEG,2
Yes,3
 Before we hand in the next video - I put titles on it and my credit is going to read - Directed by Oleg Razgul,3
EMIL,2
Yes,3
 But there's only one problem - you want credit but the problem is - I don't share credit,3
 Oleg is pissed,1
EMIL (CONT'D),2
You got that?,3
OLEG,2
"No, I don't get that!",3
EMIL,2
"You think you are a director? You are a fucking little, small Russian piece of shit",3
 And I hate you,3
 I fucking hate you,3
 Emil slaps Oleg across the face,1
  Oleg stands up,1
"  Emil suddenly pulls out Eddie's gun but before he can pull the trigger, Oleg STABS Emil in the arm!  Emil squeezes off a shot through the crowded restaurant",1
"  Patrons SCREAM - Oleg runs through the restaurant, escaping",1
  It's chaos,1
"  Hawkins arrives with a crew and with BRUCE CUTLER, a confident, tough criminal attorney",1
" Emil pulls the steak knife out of his arm, picks up a napkin - pressing it to his wound",1
EMIL (CONT'D),2
"Oh, hello",3
 Cutler accesses the situation,1
EMIL (CONT'D),2
Are you my attorney?  extends his hand to Cutler,3
 I'm Emil,3
 I'm insane,3
CUTLER,2
I'm not your lawyer until I see the money,3
EMIL,2
Here,3
 I have your money,3
 Emil picks up a briefcase and hands it to Cutler,1
  Cutler opens it - inside is the cash Emil got from Robert Hawkins,1
"  Emil looks at the table, pushing the plates and silverware aside",1
"  Emil looks under the table, throwing the chair aside, freaking",1
  He's lost the most important thing in his life,1
EMIL (CONT'D),2
Oh no! No! Shit!,3
CUTLER,2
 follows Emil - reaching out to  him,3
 Emil,3
 Take it easy,3
 Stay with me,3
 Sit down,3
 What do you need? What are you looking for?,3
EMIL,2
He has the camera! He took the movie!,3
" Jordy comes in, gun raised",1
JORDY,2
Don't move! Don't move! Get your hands up! Drop it!,3
 Emil puts his hands in the air,1
  Immediately drops the gun!,1
EMIL,2
I give up!,3
 Jordy is disappointed!  He didn't want to take Emil alive,1
"  Hawkins signals to his camera man, who swings his camera at Jordy as he approaches Emil, his gun aimed at Emil's head",1
CUTLER,2
"This man is unarmed, officer",3
 He's surrendered,3
 Jordy cracks Emil across the face - knocking him down,1
CUTLER (CONT'D),2
What are you hitting him for?,3
JORDY,2
Turn that camera off!,3
 Jordy handcuffs him,1
"  Emil turns to the camera for sympathy, appearing more hurt than he is",1
EMIL,2
No,3
 Keep filming,3
 Jordy realizes how media savvy Emil is and understands in that moment why he's surrendering,1
  Jordy yanks Emil up - dragging him across the restaurant floor - Emil still favoring his ankle,1
CUTLER,2
 to Emil,3
 Don't say anything,3
EMIL,2
Where are we going?,3
CUTLER,2
I'm coming with you,3
EMIL,2
Yes,3
" Yes, come with me!",3
CUTLER,2
 to Jordy,3
 I'm invoking rights - this man is represented by counsel,3
 I'm coming with him,3
" The ""Top Story"" crew is all over them, filming everything",1
  Cutler stays close to Emil,1
  Making sure he's in the video footage,1
JORDY,2
Turn that camera off!,3
 EXT,5
 PLANET HOLLWYOOD - CONTINUOUS,5
" As Jordy comes out with a limping Emil, police are arriving",1
"  Tommy, Leon and Murphy run over as Jordy opens the back door to his car",1
  Leon grabs Emil,1
LEON,2
I'll take him,3
JORDY,2
No way! He's mine!,3
LEON,2
" holding on to Emil, squeezing  his arm hard",3
 We're takin' him,3
 Don't argue!,3
JORDY,2
He's my collar!,3
LEON,2
"Well, he killed my partner!",3
JORDY,2
"He's yours but I take him in! I'll drive him to the precinct, you can have him but I'm walkin' him in",3
 Leon realizes Jordy wants to be seen on TV taking Emil into custody,1
LEON,2
"Okay, kid, have your 15-minutes",3
 I'll follow you,3
" Tommy, you ride with him!",3
 Leon stares hatefully into Emil's eyes,1
LEON (CONT'D),2
"You're goin' down, motherfucker, you are goin' down",3
 I'll be there with a smile when they put you down!,3
 Cutler hurries to Emil's side,1
CUTLER,2
Don't say a word,3
 Don't respond to his taunting!  to Leon,3
 He's represented by counsel,3
 You want to speak to someone - you speak to me!,3
TOMMY,2
"Out of the way, counselor",3
 Tommy shoves Cutler aside,1
CUTLER,2
"Don't you put your hands on me, Detective",3
 Jordy pushes Emil in the back seat and slams the door,1
"  Leon turns to Hawkins, whose cameras are filming everything",1
LEON,2
"And you, you'll pay for what you did!",3
HAWKINS,2
 low,3
 This footage will work in your favor,3
"  When the jury sees this - no matter what Cutler tries, they'll convict him",3
 Leon looks at him,1
 This man used to be his friend,1
LEON,2
You outta be ashamed,3
 Ashamed of yourself,3
HAWKINS,2
If I didn't put it on somebody else would! I was his friend!,3
LEON,2
Don't give me that fucking shit,3
 The cameras are rolling,1
MURPHY,2
Don't get into it on TV,3
LEON,2
 yells to other cop cars,3
" Alright, let's get going!",3
 Leon and the other cops rush to their cars,1
  Jordy is already behind the wheel,1
"  As soon as Tommy jumps in the passenger seat, Jordy takes off",1
  The cameras film him driving away,1
   INT,5
 JORDY'S CAR - NIGHT,5
" Jordy takes a left turn, racing away",1
  Running all the lights,1
TOMMY,2
What are you doin'? You're gonna lose everybody!,3
" Jordy rips through another turn, heading toward the West Side Highway",1
  The car speeds up the ramp and races up the left lane - having lost the police,1
TOMMY (CONT'D),2
Where are you goin'?? This ain't the way to the station!,3
 Jordy looks up at Emil in the rear view mirror,1
 EXT,5
 WEST SIDE HIGHWAY EXIT - CONTINUOUS,5
 Jordy pulls off on 130th Street,1
  They are way uptown in the middle of nowhere,1
  The car drives down a dark street,1
"   Crumbled, vacant buildings dominate the streets and there are no people around",1
 EXT,5
 DESERTED STREET - CONTINUOUS,5
 The car slows down,1
"  Tommy watches Jordy, realizes what's going on",1
  Jordy stops at a dead end,1
"  Pulls open the back door, yanks Emil out and starts to drag him up into the deserted tunnel",1
TOMMY,2
Jordy,3
??? Listen to me,3
 You can't do this,3
 This isn't the way to do things,3
" Jordy ignores Tommy, slamming him up against the tunnel wall",1
JORDY,2
Were you a fireman? That how you knew how to rig the apartment?,3
EMIL,2
My father was,3
 He gave me many lessons about fire,3
 Now it's my friend,3
JORDY,2
"Tommy, take a walk",3
TOMMY,2
What are you gonna do?,3
JORDY,2
