script,label
"FOR AN INSTANT SELENA SEES HER REFLECTION IN THE MIRROR. BEHIND HER LOOMS THE DARK, EVIL PRESENCE, INVISIBLE TO THE OTHERS IN THE ROOM, AND MUCH LARGER THAN WHEN SHE GLIMPSED IT AT HER GARDEN PARTY.",1
Then Bianca leaps to the mirror and pulls the veil back across it,1
"Bianca stands challenging Nigel, daring him to try again",1
"Selena looks at the gargoyle-shaped Coffer of Shadow, sitting beside her hearth",1
It too seems much larger than when we last saw it at the hospital,1
Selena wonders for a beat if maybe Nigel is right,1
Can the Shadow be ruling her?,1
BIANCA,2
Enough quibbling,3
Let us vote,3
They all draw their sacred white-handled knives out of concealment in their clothing,1
Nigel defiantly places his on the floor with its blade pointing inward,1
"Then one by one, the others put down their knives with the blades pointing outward",1
They all look at Nigel,1
His shoulders sag with dejection,1
SELENA,2
I invoke the rule of seven,3
Do you agree?,3
Nigel speaks with the voice of someone pronouncing his own death sentence,1
NIGEL,2
I have no choice,3
His knife turns by itself on the floor until its blade points outward,1
Everyone joins hands in the circle,1
A fire springs to life on the hearth,1
Someone starts to chant in a strange ancient tongue,1
"Slowly the heavy, opulent living room begins to change the carpet becomes the floor of an ancient stone temple with dark brown stains splattered across its massive granite blocks, the walls start to melt away",1
"Outside the windows the dark night is replaced by hot, brutal sunlight pounding down on an endless desert stretching away to the horizon",1
The house completely dissolves and is replaced by monumental stone ruins,1
The smoky fire crackles and sends its dark plumes boiling skyward,1
The only thing remaining of Selena's house is the hearth and the Coffer of Shadow,1
Selena stands up And walks out of the centre of the circle toward the Coffer,1
She opens the lid,1
She pulls the glass vial off the golden chain around her neck and drops it into the Coffer,1
CUT TO:,0
EXT. TROPICAL BEACH. DAY,5
"Ethan wanders along the beach with Supergirl, holding hands",1
She stops to pick up a seashell,1
"Ethan clutches his head as if he has a sudden violent headache, moans, and collapses on the sand",1
Supergirl kneels beside him,1
SUPERGIRL,2
"Ethan, what IS wrong?",3
Ethan opens his eyes and looks at her,1
He speaks in a voice of bleak despair,1
ETHAN,2
She said it wouldn't last,3
SUPERGIRL,2
What wouldn't last? What's the matter with you?,3
"Ethan sits up, wincing like someone with a bad hangover",3
ETHAN,2
I don't love you any more,3
SUPERGIRL,2
Just like that?,3
ETHAN,2
Like turning off a light,3
He struggles to his feet and stands there unsteadily,1
ETHAN,2
I feel awful,3
All that romantic garbage,3
All that mushy talk,3
"He lurches off into the undergrowth, toward the interior of the island",1
She plunges into the vegetation keeping pace with him,1
SUPERGIRL,2
Where are you going?,3
ETHAN,2
Away,3
From you,3
SUPERGIRL,2
But why?,3
ETHAN,2
Because you remind me of all the dumb things I said,3
SUPERGIRL,2
I sort of like what you said,3
ETHAN,2
That makes it worse,3
SUPERGIRL,2
But I don't understand,3
He stops and stares at her for a moment,1
ETHAN,2
Of course you don't,3
"We're from two different worlds, remember?",3
"He stalks off into the jungle, leaving her behind, hurt and bewildered",1
CUT TO:,0
INT. SELENA'S LIVING ROOM/PAGAN TEMPLE. NIGHT,5
A barbaric ritual,1
Selena's companions sway and gyrate to the sound of gongs and drums,1
The floor is covered with a red mist,1
In the middle of a column of fire a figure like Selena seems to float,1
The ritual reaches its climax and everything pauses for a moment of sti11ness,1
Selena steps forth from the column of fire,1
She is clothed in a shimmering garment---white with flashing highlights of rainbow iridescence,1
The six other members of her group fall to their knees in awe,1
Selena seems to glow with an inner radiance,1
"She laughs, and the pagan temple around her changes back to the living room of her house in Midvale",1
"In her shining gossamer gown and her new aura of majesty, she seems too large, too powerful to be contained in the familiar surroundings of her house",1
SELENA,2
At last,3
Ultimate Power,3
BIANCA,2
And the first thing we do is get rid of Supergirl!,3
SELENA,2
What do you mean we?,3
She turns on the kneeling six,1
They cringe from her,1
Selena raises her hands and the kneeling six cry out in fear,1
CUT TO:,0
EXT. BESIDE A STREAM. TROPICAL PARADISE. DAY,5
Ethan is sitting beside a stream on a gravelly bank idly tossing pebbles into the water,1
Supergirl steps out of the jungle and watches for a moment,1
Then she comes and sits down beside him,1
ETHAN,2
Hi,3
SUPERGIRL,2
Hello,3
Are you still mad at me?,3
ETHAN,2
I'm not mad at you,3
SUPERGIRL,2
It seemed that way to me,3
ETHAN,2
I know I was acting funny---I'm sorry,3
It's just,3
I miss it,3
SUPERGIRL,2
Miss what?,3
ETHAN,2
What I had before,3
What's not there now,3
It's like I woke up and found part of me wasn't there any more something that made me feel really alive and aware of things,3
"It was like, for the first time in my life, everything fitted together perfectly---you and me and the world around us--like we were a wonderful song",3
"He falls silent, and tosses a few pebbles into the stream",1
SUPERGIRL,2
And now?,3
ETHAN,2
"And now the guitars are out of tune, and the words don't make sense, and somebody unplugged the mike",3
SUPERGIRL,2
Well,3
"I don It know much about these things, but maybe if you had that feeling once it can, come back",3
He turns to her hopefully,1
ETHAN,2
You think so?,3
SUPERGIRL,2
I don't see why not,3
ETHAN,2
But what if---it wasn't real?,3
SUPERGIRL,2
Feelings are real,3
"Once you've had them, they're yours forever",3
Ethan's face lights up,1
The future begins to exist for him again,1
ETHAN,2
"Hey, listen, when all this blows over, maybe we could get together every now and then and see each other",3
And maybe something might happen again,3
What do you think?,3
SUPERGIRL,2
"Are you asking me for a ""date""?",3
ETHAN,2
Why not? You're a good-looking girl,3
And I'm--- available,3
SUPERGIRL,2
Aren't you forgetting about Selena?,3
ETHAN,2
She'll forget about us eventually,3
CUT TO:,0
INT. SELENA'S LIVING ROOM,5
"In the polished surface of her mirror, Selena makes a scene appear",1
Ethan and Supergirl on the tropical island,1
SUPERGIRL,2
(image),4
There's something very dangerous about her,3
Something evil,3
ETHAN,2
(image),4
I know what it is,3
She has this lead container shaped like a gargoyle,3
Inside there's a silvery ring,3
CUT TO:,0
EXT. TROPIAL ISLAND,2
Supergirl becomes very excited,1
SUPERGIRL,2
That's the Power Source that was lost from Argo,3
City! That's what I came to find! Where does she live?,3
ETHAN,2
In this big old house on Orchard Avenue---but you better stay away from there,3
SUPERGIRL,2
I can see through walls,3
I could surprise her,3
"The only thing I can't see through is lead, that's why I didn't see the Power Source at the amusement park",3
She stands up,1
ETHAN,2
Wait,3
Don't leave me,3
SUPERGIRL,2
You'll be safe here,3
I'll come back as soon as I have the Power Source,3
He stands up and takes her hand,1
ETHAN,2
Before you go,3
SUPERGIRL,2
What?,3
ETHAN,2
Just one kiss,3
For old times' sake,3
SUPERGIRL,2
"And you can see how you feel about me, right?",3
ETHAN,2
Yes,3
She closes her eyes and parts her lips,1
Slowly their lips come together and touch,1
Then a sudden rush of sheer desire flows through them and the simple experimental kiss become an ecstatic prelude to the heights of lovemaking,1
"But before either one of them can go one step further, ETHAN DISAPPEARS WITH A FLASH OF BLINDING WHITE LIGHT",1
"A cloud darkens the sun, and the trees are lashed into a frenzy by gale-force winds",1
Selena's laughter can be heard from somewhere far away,1
SUPERGIRL,2
Ethan!,3
Supergirl flies into the air,1
EXT. TROPICAL ISLAND. SUNSET. SKY ABOVE ISLAND. DAY,5
"Supergirl flies around the island very fast at high speed, searching for Ethan and Selena",1
"She hovers like an eagle for a moment, then speeds straight upwards",1
EXT. ABOVE THE OCEAN. DAY,5
"Supergirl flies back to North America, faster than she has ever flown before",1
EXT. ABOVE MIDVALE. DAY,5
Supergirl zeros in on Selena's house like an exocet,1
EXT. SELENA'S FRONT LAWN,5
"Supergirl lands and walks cautiously up to the front door, ready for anything but what she finds the front door is ajar",1
She pushes it open with a creak of its massive hinges,1
She walks slowly inside,1
INT. SELENA'S MANSION. FRONT HALL/LIVING ROOM,5
Supergirl looks around,1
The house seems deserted and drastically neglected,1
Cobwebs hang over everything,1
The dust has the thickness of a hundred years,1
Moths have eaten away all the splendid tapestries,1
Rats cavort along the baseboards,1
Bats sleep in the chandeliers,1
"In the living room Supergirl finds Bianca crouched in A Corner, gibbering mindlessly",1
"Bianca too has changed she is dressed in rags, and her wild staring eyes are rimmed with dark circles",1
When she sees Supergirl she cries with fright,1
SUPERGIRL,2
Hey take it easy,3
I won't hurt you,3
BIANCA,2
"I thought it was her, coming back",3
Spared me,3
But I thought,3
 maybe changed her mind,3
Nigel warned us,3
Wouldn't listen to him,3
SUPERGIRL,2
What are you talking about? Where's Selena?,3
BIANCA,2
No,3
Don't want to know,3
She's bad,3
Don't go near her,3
Hurt you,3
SUPERGIRL,2
I have to find her,3
Tell me,3
"Supergirl looks into Bianca's eyes with her calm, heroic gaze, and Bianca comes somewhat to her senses",1
Bianca points to the adjoining bar,1
Supergirl walks over warily and sees FIVE GOLDEN CAGES suspended among the bottles,1
"Nigel and the four remaining members of the Circle are imprisoned in them, shrunken but alive",1
Nige1 is in a perpetually turning squirrel wheel,1
He sees her and calls out,1
NIGEL,2
Supergirl! She's waiting for you,3
On Taliesen Mountain,3
Stop her before it's too late!,3
Supergirl gets a look of determination on her face,1
She turns and flies out through the French doors and heads straight up into the air,1
INT. SELENA'S NEW HOUSE (A MOUNTAIN-TOP PALACE),5
"Ethan is in a dark, shadowy place, bound to a stake with stout cords",1
Sticks of wood are piled all around his feet,1
Selena stands beside him in her shining gown of power,1
She looks even more gorgeous and cruel than before,1
"She offers him a glass of water to drink, but he turns his head away violently",1
ETHAN,2
"I'm wise to your tricks, lady",3
SELENA,2
I could force you,3
ETHAN,2
"If that worked, you would've done it already",3
"No, you want me to drink it of my own free will",3
"Well let me tell you, sweetheart, it'll be a cold day in hell before I fall for that one again",3
SELENA,2
"Go on,  talk big! I'll soon have you purring like a kitten",3
"She puts the glass of water in a, basket at the end of an iron chain hanging down from above",1
There is a straw in the glass at such an angle that Ethan can just reach it with his lips if he stretches as far as possible,1
SELENA,2
You've been without water for a whole day,3
Let's see how thirsty you get in a week,3
ETHAN,2
You vicious--,3
SELENA,2
"Careful, don't make me angry",3
I start fires when I'm angry,3
She glances meaningfully at the faggots piled around his feet and walks away,3
THE CAMERA FOLLOWS HER revealing that she has been talking to Ethan inside the mammoth fireplace of her living room,1
Her new house is enormous,1
"Where before she lived in a mansion, now she dwells in a palace",1
"The fireplace is seven feet high, the living room floor is wide as a football field, and the French windows into the garden now tower like the windows in the North transept of Chartres Cathedral",1
Selena disappears out the imposing portals which lead to the wet bar and butler's pantry--each now the size of a basketball court,1
"Back in the fireplace, Ethan cranes his neck to make sure she has gone, then reaches out toward the glass hanging nearby",1
He pokes the straw with his forehead,1
The glass swings slightly,1
The glass swings close enough for him to bump it with his forehead and set up a rhythm,1
"He gauges the swing of the glass and, at the precise moment, grabs for it with his mouth",1
He catches hold of the rim of the glass with his teeth and holds it there for a moment as he summons his courage to do what must be done,1
He bites hard on the rim of the glass with his teeth,1
"The glass shatters and falls to the floor with a crash, leaving Ethan with a small fragment of the rim in his mouth and a trickle of blood down his chin",1
He leans his head over until it is directly above his left hand tied to the stake two and a half feet below his shoulders,1
A droplet of blood falls into his hand,1
He drops the glass fragment down to his hand and catches it,1
"He grins, and sighs with relief",1
Then spits to clear his mouth,1
Slowly he saws at the ropes that hold him with the sliver of glass in his left hand,1
One by one the strands part,1
Ethan strains against his bonds and the weakened rope snaps,1
He quickly disentangles himself from the coils and steps out of the fireplace,1
He looks around the mammoth room,1
The coast is clear,1
"He spits a few bits of glass out of his mouth, and dashes out of the doors to the garden",1
EXT. SELENA'S HOUSE. GARDEN.  CONSERVATORY,5
"Ethan sees a green plastic garden hose, which the gardener has left running in a trickle to irrigate the hydrangeas",1
Ethan remembers that he is very thirsty,1
"He picks up the hose, rinses out his mouth hurriedly, and then takes long, desperate gulps of the water",1
Behind him he hears Selena's laughter,1
He drops the hose as if stung by an electric eel and turns to see her emerge from behind a large strangler fig,1
INSERT ETHAN'S P.O.V.,5
The same effect as when he drank the love potion the first time,1
The plants of the conservatory swirl and distort in garish nightmare colours,1
At the centre of his vision is an area of crystal clarity surrounding Selena,1
"She approaches him seductively, fully confident of her power",1
"As she comes nearer, the clear area expands and drives out the visual chaos",1
"Selena speaks, and her voice is a close-miked throaty purr",1
SELENA,2
I told you I'd win,3
BACK TO SCENE,0
Ethan is held by the spell of her magic,1
And yet there is part of him that still resists,1
"You can see him try to turn his head away from the vision of ideal beauty before him, and then give in as she comes closer and I touches him with her hand",1
A zap of energy passes between them at her touch,1
SELENA,2
Kiss me,3
He embraces her roughly and crushes her lips with a kiss,1
He is filled with a tigerish lust that thrills her deeply,1
She rakes her long red fingernails across his back and moans with pleasure,1
EXT. ABOVE THE MOUNTAINS. DAY,5
Supergirl flies over the Rockies toward Selena's house,1
DISSOLVE TO:,0
EXT. TALIESEN MOUNTAIN. SELENA'S NEW HOUSE. DAY,5
Supergirl flies over Selena's new house,1
For the first time we can see the enormousness of it,1
" a grotesque, towering monstrosity, that seems to brood threateningly over the landscape",1
EXT. GARDEN BEHIND SELENA'S NEW HOUSE. DAY,5
Supergirl lands and walks toward the towering French doors of the living room,1
But something distracts her,1
She turns and enters the gigantic conservatory to her right,1
INT. CONSERVATORY,5
Supergirl looks around and sees in the middle of the conservatory a reflecting pool surrounded by exotic plants,1
She walks closer and looks down into the reflecting pool,1
In the bottom of the shallow pool she sees Ethan securely bound,1
His eyes stare wildly,1
Dead or drowning,1
SUPERGIRL,2
Ethan!,3
"She leaps into the shallow pool, and sinks over her head",1
A polygonal section of the surface of the reflecting pool detaches itself from the water and rises up perpendicularly,1
It is a door to the Phantom Zone,1
"Supergirl is trapped behind an impenetrable force field, looking out in despair",1
Ethan is not there with her,1
His image has disappeared,1
The real flesh and blood Ethan appears with Selena from behind the strangler fig,1
They look in at Supergirl trapped behind the shimmering polygon that la ads to the Phantom Zone,1
"Selena laughs at her, but Ethan stares as if at a long forgotten acquaintance whose name he is trying to recall",1
Selena notices Ethan's wandering attention and she puts her arms possessively around him,1
SELENA,2
"Enjoy your prison, Supergirl",3
It's forever,1
"Supergirl calls out to Ethan, her hands and face pressed against the transparent wall of her prison, but no sound can escape the impenetrable force field",1
INT. PHANTOM ZONE DOOR,5
"Supergirl is seen in reverse, beating on the hard crystalline surface of the prison",1
SUPERGIRL,2
Ethan! Don't let her do this!,3
"Beyond the threshold of the zone, Selena in her conservatory kisses Ethan with fierce lust",1
"He returns her , emotion, forgetting all about Supergirl",1
SUPERGIRL,2
No,3
No,3
It isn't true,3
"The image of Selena and Ethan begins to recede, getting smaller and smaller, until it vanishes entirely in infinite blackness",1
EXT. SPACE,5
The flat two-dimensional polygon that is Supergirl's prison whirls away through space,1
Behind the transparent surface we can see Supergirl's face stained with tears,1
EXT. PHANTOM ZONE,5
Another kind of reality,1
Unlike anything we have ever seen,1
The crystal prison lands on the ground of the Phantom Zone and shatters,1
Supergirl picks herself up from among the fragments of her prison and looks around,1
"The landscape is utterly strange and alien, with a feel of stark, oppressive sterility",1
As far as the eye can see there is no sign of life,1
Supergirl stands up and raises her arms to fly,1
She hops into the air about eight inches and lands flat-footedly on the sand,1
With a shock she realises SHE CAN'T FLY,1
"She hops a few more times, with no more success",1
She picks up a small rock from the ground,1
She tries to crush it in her hand,1
She can't,1
Angrily she hurls it from her as far as she can,1
Instead of disappearing into infinity it drops at her feet a few yards away,1
She scoops up some sand from the ground and holds it cupped in her hand,1
She takes a deep breath and tries to blow it away,1
She is barely able to disturb a few grains,1
"She drops the sand and sits down on a rock, forlorn and dejected",1
"Suddenly she hears Alura's voice, very faint and coming from a long distance away",1
ALURA'S VOICE,2
"Kara, where are you?",3
KARA,2
Mother? I can hardly hear you,3
ALURA. S VOICE,2
Kara! You're alive,3
We were so worried,3
You disappeared from the scanners,3
KARA,2
"I'm lost, Mother",3
In some awful place,3
I can't fly anymore,3
And I'm weak,3
ALURA'S VOICE,2
"Kara, you must not give up",3
We must retrieve the,3
Power Source,3
The City is dying,3
KARA,2
Then send someone else,3
I failed,3
ALURA'S VOICE,2
We can't,3
The' dimension barrier is stronger,3
We no longer have the power to push through,3
KARA,2
"But Mother, I'm lost",3
ALURA' S VOICE,2
You must try,3
 it's cold,3
And dark,3
"The rest of her sentence fades out, and is lost",1
KARA,2
Mother---I tried,3
I really tried,3
Kara puts her face in her hands and starts to sob hopelessly,1
CUT TO:,0
"EXT. UNITED NATIONS, NEW YORK. DAY",5
Establishing shot,1
INT. GENERAL ASSEMBLY,5
The DELEGATE FROM URITANIA is going on (in Esperanto) denouncing the latest outrage against his peace-loving country,1
A few bored DELEGATES of various nationalities are sprawled in their seats listening to the simultaneous translation over earphones,1
The dign1fied PRESIDENT of the General Assembly is sitting on the dais behind the ranting delegate,1
"With a FLASH OF LIGHT and a chok1ng cloud of sulfur fumes, Selena appears beside the podium",1
She is in her shimmering white robe,1
The dozing delegates wake up with amazement,1
The URITANIAN delegate stares at her with his mouth open as she slides him away from the microphone,1
"INT.  TRANSLATOR""S BOOTH . GENERAL ASSEMBLY",5
"Inside the translator's booth, the entire panorama of the enormous hall is visible through the glass window",1
The eight TRANSLATORS stop translating and stare at the scene below,1
BACK TO GENERAL ASSEMBLY,5
"Selena is about to speak in the microphone, when two SECURITY GQUARDS attempt to step onto the podium",1
Selena reaches out toward them,1
"A field of force from her hands stops them in their tracks, knocking them backwards off the steps to land on their butts",1
The delegates gasp at this act of magical violence,1
SELENA,2
Nations of the world! I bring you tidings of a new age!,3
The President of the General Assembly starts to shout at her and bang on the podium with his gavel,1
Selena looks over her shoulder with mild annoyance,1
Instantly the President's gavel turns into a live eel,1
The President drops it with horror,1
Selena continues her speech,1
SELENA,2
I bring you a return to the ancient true worship of,3
"Nature, our Sovereign Queen and Mother",
And,3
I bring you myself as her representative here on Earth,3
The URITANIAN suddenly recovers his wits and tries to place a hand on Selena's shoulder,1
A whirlwind hurls him off the podium into the desks of the front row delegates,1
The delegates babble in consternation but keep to their seats,1
Selena raises her voice to be heard over the uproar,1
SELENA,2
"From this moment forth, all science, religion and other unnatural beliefs are forbidden",3
And in their place I will teach the One True Way of our ancient grandmothers,3
The President of the General Assembly has recovered enough from the surprise of the eel to interrupt Selena,1
PRESIDENT,2
You are talking about the end of Civilisation as we know it,3
SELENA,2
And it's about time too,3
PRESIDENT,2
"I do not know who you are, or what evil force you represent, but it will take more than a few threats from you to make mankind turn back the clock and abandon thousands of years of progress",3
Selena has listened with a mocking smile as he speaks,1
He finishes to a smattering of applause from some of the delegates,1
SELENA,2
Threats? I don't need threats to destroy civilisation,3
I have something better,3
She snaps her fingers in the air,1
Immediately a RAIN OF MONEY BEGINS TO FALL ALL OVER THE GENERAL ASSEMBLY,1
PAPER MONEY AND COINS OF ALL NATIONS,1
Selena looks at her work with pleasure,1
Then she disappears in a FLASH OF LIGHT,1
The delegates blink with astonishment,1
The only trace of her presence is the tang of sulfur in the air---and the money,1
One delegate forgets his dignity and starts scooping up money from his desk and stuffing it into his pockets,1
Suddenly all the delegates are doing the same thing,1
"The only exception is the delegate from the United Kingdom who thinks it might be beneath his dignity, and looks about with mild disapproval",1
CUT TO:,0
EXT. THE PHANTOM ZONE,5
Supergirl walks across the rolling monotony of the Phantom Zone,1
"We have never seen her like this before sweating, her hair unkempt, streaks of dirt and grit on her face, exhausted and full of despair",1
"She stumbles at the crest of a low ridge and falls down to the bottom of the slope, banging her head on a rock",1
"She sits there, a big rip in her ,uniform, rubbing her bruised forehead",1
It is hard to imagine her any worse off,1
"She hears a sound, vaguely familiar",1
She looks around for its source,1
"She follows the sound, crawling slowly along the base of the ridge",1
"The sound gets louder and as she, approaches",1
"It is a sound of celestial, spiritual beauty the music of the spheres",1
Suddenly she comes out into a tiny valley in the Phantom Zone and sees before her the most beautiful sight she could imagine,1
The harsh monochromatic sterility of the Phantom Zone gives way to a riot of bright colours,1
A dome-like building protrudes from the ground,1
All around it are gorgeous singing sculptures in the style of Argo City,1
A sculptor in the clothing of Argo City is modeling a glassy statue with a matterwand,1
He turns and catches sight of Supergirl,1
It is Zaltar,1
SUPERGIRL,2
Zaltar,3
Zaltar drops his wand and comes running over to Supergirl,1
He kneels beside her on the sandy ground,
ZALTAR,2
Kara? Is it you?,3
Supergirl nods,1
She is obviously exhausted,1
Zaltar takes the bulb full of liquid off his belt and offers her a drink,1
"She drinks thirstily of the refreshing green liquid, and feels strength returning to her body",1
SUPERGIRL,2
What is this place?,3
ZALTAR,2
This is the Phantom Zone,3
But why did you come here from Argo City?,3
SUPERGIRL,2
I was on Earth,3
ZALTAR,2
Earth? You crossed the dimension barrier? By yourself?,3
SUPERGIRL,2
Yes,3
I went there to find the lost Power Source,3
ZALTAR,2
Shouldnt've done that,3
"SUPERGIRL but the person who has it tricked me, and sent me to the Phantom Zone",2
ZALTAR,2
It's dangerous to use a Power Source on Earth,3
It can unleash all sorts of terrible forces---,3
SUPERGIRL,2
I know,3
ZALTAR,2
"Well, nothing we can do about it",3
Come into my house,3
"You can stay with me, until I build you your own place",3
I expect you won't want to mix with the others-- not our type of people,3
"He helps her to her feet and over to his house, a sort of Argonian gothic cathedral half-buried in the sand",1
The curves of the arches and the materials are strongly reminiscent of Zaltar's work on Argo City,1
SUPERGIRL,2
Others?,3
ZALTAR,2
Criminals,3
Zaltar gestures vaguely to the horizon on his right,1
ZALTAR,2
A few hundred parasangs that way,3
I avoid them,3
And you should too,3
Zaltar leads Supergirl past the singing sculptures,1
"She smiles as she passes them, and remembers his ""tree"" in Argo City",1
SUPERGIRL mid pleasures and palaces though I may roam,2
"""",3
ZALTAR,2
What? Palace? Hardly,3
SUPERGIRL,2
"Just feels, a little, like a tiny bit of Argo City",3
ZALTAR,2
Yes,3
Can't seem to get away from that style,3
Must try something new,3
INT. ZALTAR'S HOUSE,5
He helps her down a long spiraling staircase to the floor of a high domed room,1
"In the centre of the room is a huge round table cluttered with tools, models and unfinished projects",1
SUPERGIRL,2
It's lovely,3
ZALTAR,2
"No, no",3
Not lovely,3
'Perfect',3
Did everything just right,3
"Nobody telling you to change this, move that around",3
Please yourself,3
That's the secret of happiness,3
SUPERGIRL,2
"Are you happy, Zaltar?",3
ZALTAR,2
What kind of a question is that? Of course,3
I am,3
I do whatever I want,3
All the time,3
SUPERGIRL,2
But what about other people? Don't you miss them?,3
They have reached the ground floor,1
Zaltar plucks one of the liquid filled bulbs from the stem of a large plant growing in a niche in the wall,1
He squirts some of the green liquid in his mouth with great satisfaction,1
ZALTAR,2
I look at them all the time,3
Every planet in the galaxy,3
It's quite boring,3
"Here, rub some of this onto that bruise",3
He carefully applies some of the green liquid to the wound on her scalp,1
SUPERGIRL,2
You look at them? How?,3
ZALTAR,2
The Phantom Zone overlooks everywhere,3
If you have the right tools,3
Zaltar sweeps the clutter off the table and onto the floor,1
"He passes his hand over the table and instantly the table turns into a WINDOW INTO ANOTHER WORLD, showing an image of a herdboy riding on the back of a water buffalo in a rice paddy",1
ZALTAR,2
There you see? What could be more boring than that?,3
"He waves his hand, and the image disappears",1
SUPERGIRL,2
Wait,3
Could could I see the place I just came from?,3
"Zaltar sighs with great martyrdom, and starts to fiddle with his controls",1
ZALTAR,2
It'll only make you sad,3
He shows her the proper hand gestures to control the image,1
ZALTAR,2
This goes closer,1
This moves it around,1
And this begins,1
He gestures with his hand and the WINDOW OPENS again,1
"Supergirl ZOOMS THE IMAGE IN as fast as she can, trembling with desperate urgency",1
The IMAGE ON THE TABLE DISSOLVES FROM HIGH ABOVE A CITY DOWN TO,1
EXT. WALL STREET.  DAY,5
The financial district,1
"Bank clerks are shoveling money out the windows of several large, imposing banks",1
"Passersby ignore the bonanza, and trudge dejectedly on",1
INT. STOCK EXCHANGE. DAY,5
Chaos and pandemonium on the floor,1
Not the everyday chaos and pandemonium you always see,1
Brokers are trying to strangle one another,1
Fist fights,1
Bloody noses,1
The crunch of breaking knuckles,1
EXT. SUPERMARKET.  DAY,5
People are waiting in line with wheelbarrows full of money,1
The store manager shakes his head and sends them away,1
"The only people he lets in the store are a man with a live turkey under his arm, a little old lady carrying a Rembrandt in a nice gold frame, a woman who gives him her fur coat and a man with an antique clock",1
EXT. HIGH ABOVE SELENA'S NEW HOUSE. TALIESEN MOUNTAIN.  DAY,5
The CAMERA ZOOMS DOWN and DISSOLVES THROUGH THE ROOF TO,1
INT. ANTE ROOM IN SELENA'S NEW HOUSE,5
A mob of dignitaries and petitioners is waiting anxiously outside the large imposing doors to Selena's reception room,1
"Generals in uniform, diplomats wearing their medals pinned ,on their formal suits, bankers in pin stripes, and the robed ecclesiastics and holy men of various faiths",1
"A secretary opens the door to the reception room, and the dignitaries all surge forward",1
SECRETARY,2
No more audiences today,3
Go home,3
All of you,3
"Through the open door Selena can be glimpsed sitting on her throne-like chair, with Ethan kneeling at her feet, resting his head in her lap like  a pet animal",1
DISSOLVE TO:,0
INT. SELENA'S SITTING ROOM,2
The secretary closes the doors leaving Ethan and Selena alone,1
She strokes his head,1
Outside crowds can be heard chanting her name,1
"""Selena! Selena!""",1
SELENA,2
They want me,3
Doesn't it make you proud?,3
ETHAN,2
Yeah,3
Selena gets up and walks over to the door leading out to her balcony,1
SELENA,2
Coming?,3
Ethan follows her sullenly,1
EXT. BALCONY,5
They walk out onto the balcony,1
The crowds scream her name,1
She waves smiling,1
Ethan stands a step behind her with a moody expression on his face,1
SELENA,2
"Smile, lunk-head",3
"You're not a gardener any more, you're Prince Ethan now",3
Ethan lifts his hand and waves half-heartedly,1
EXT. GROUNDS OF SELENA'S NEW HOUSE.  BENEATH THE BALCONY,5
"The crowd is enormous, held back behind police barricades",1
"Guards in the special livery of Selena's service hold back the surging tide of humanity people praying, chanting, walking on their knees, cripples on crutches, the ailing on stretchers carried by relatives",1
And in front a disciplined youth group in a distinctive costume perform chants and fanatic cheers,1
Huge banners display Selena's portrait,1
Images of her are everywhere,1
INT. ZALTAR'S HOUSE. PHANTOM ZONE,5
Supergirl reels with shock at the scene,1
SUPERGIRL,2
That horrible woman!,3
ZALTAR,2
Told you,3
Wouldn't listen to me,3
Knew it would make you sad,3
"He starts to gesture the image away, but she puts her hand on his arm, stopping him",1
SUPERGIRL,2
No,3
I have to see this,3
Zaltar shrugs,1
DISSOLVE TO:,0
EXT. HAMBURGER HEAVEN. MIDVALE. DAY,5
The roadside complex where Lucy's traffic accident occurred,1
The Hamburger Place is boarded up,1
The area is almost deserted and no cars pass on the street,1
All of the huge advertising billboards along the way are now covered with pictures of Selena,1
The only writing is in mystic symbols,1
A lone figure walks furtively along the street,1
"It is LUCY LANE, her face disguised with dark glasses",1
She goes to the rear of the abandoned Hamburger Place and knocks four times,1
The door opens quickly and she ducks inside,1
INT. HAMBURGER HEAVEN. DAY,5
The restaurant has been converted into a clandestine print shop,1
A few serious teenagers are working the press and turning out seditious handbills,1
Freshly printed pages are hung on clothes-lines so the ink can dry,1
"""THE TRUTH ABOUT SELENA"" is the headline over JIMMY'S PHOTO of her getting into the Cadillac with her huge shadow looming behind",1
"Lucy crosses to Jimmy Olsen, who is tying up bundles of handbills",1
LUCY,2
I had to dump the papers in a trashcan,3
The Danvers have been arrested!,3
JIMMY,2
How do you know?,3
LUCY,2
I saw them dragged out of the Administration Building,3
JIMMY,2
Did anybody notice you?,3
LUCY,2
I can't help it if men notice me,3
JIMMY,2
Lucy! Be serious,3
We could be executed for  treason!,3
She kisses him on the nose,1
LUCY,2
Just kidding,3
Nobody saw me,3
Jimmy gives her another bundle of handbills,1
"HELMETED GUARDS in the livery of Selena's service kick down the door and rush in, weapons drawn",1
They smash up the print shop and arrest everybody,1
Jimmy and Lucy are handcuffed and dragged away,1
INT. PRISON,5
"The Danvers and all the teenagers from the print shop are crowded into tiers of barred cells set into the walls of a dark, enormous cavern",1
Jimmy and Lucy huddle together for warmth in one of the tiny cells,1
JIMMY,2
I sure wish Superman was around,3
He wouldn't let any of this go on,3
Not for one minute,3
LUCY,2
I wish they'd tell us what they're going to do with us,3
JIMMY,2
I heard stories,3
I don't think you wanna know,3
"There is the clank of an iron door, and Ethan enters the prison with several of the guards in Selena's livery",1
"He walks past the cells, glancing now and then with compassion at the poor wretches inside",1
